FoodID,FoodTypeID,HealthScoreID,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
6529,2,2,112.0,4.0,6.4,10.4,4.8,0.0,488.0
6530,2,2,160.0,3.2,8.8,16.8,4.8,0.0,456.0
6531,2,2,181.0,13.6,8.84,12.0,0.8,3.21,414.0
6531,2,2,160.0,10.9,10.3,7.05,0.6,2.56,391.0
6531,2,2,173.0,11.5,8.98,11.5,0.9,3.41,424.0
6531,2,2,201.0,13.2,10.4,13.6,1.2,3.61,414.0
6532,3,2,357.0,10.7,1.79,76.8,1.8,3.57,0.0
6532,3,3,375.0,12.5,1.79,73.2,3.6,3.57,0.0
6533,3,2,357.0,10.7,1.79,76.8,1.8,3.57,0.0
6534,5,2,360.0,12.0,2.0,72.0,4.0,4.0,3480.0
6535,4,2,48.0,1.61,0.0,8.06,4.8,3.23,129.0
6536,4,2,0.0,0.0,0.0,3.33,3.3,0.0,383.0
6537,5,2,152.0,10.5,2.92,20.5,0.6,8.19,327.0
6538,8,2,250.0,20.0,0.0,40.0,20.0,0.0,1400.0
6539,2,2,241.0,7.59,6.33,39.2,3.8,0.0,392.0
6540,2,2,167.0,3.33,13.3,10.0,6.7,0.0,383.0
6541,3,2,357.0,12.5,0.0,71.4,5.4,1.8,1230.0
6541,3,2,339.0,12.5,1.79,71.4,7.1,3.57,1300.0
6542,2,2,108.0,6.15,3.46,14.6,6.2,0.77,346.0
6543,2,2,92.0,5.38,1.54,15.4,4.6,0.77,354.0
6544,8,2,500.0,3.57,28.6,64.3,3.6,3.57,64.0
6545,2,2,265.0,12.2,0.0,57.1,2.0,2.04,459.0
6546,2,1,140.0,1.75,12.3,8.77,5.3,1.75,316.0
6547,7,2,216.0,12.6,9.55,20.1,1.0,1.0,442.0
6548,5,2,175.0,10.5,2.92,26.3,0.6,11.7,263.0
6549,2,2,614.0,21.4,50.0,21.4,7.1,0.0,79.0
6550,8,2,500.0,7.14,25.0,64.3,7.1,0.0,268.0
6551,5,2,175.0,11.1,3.51,23.4,0.6,11.1,485.0
6552,2,2,429.0,28.6,0.0,85.7,0.0,0.0,143.0
6553,2,2,225.0,7.5,2.5,43.8,3.8,1.25,375.0
6554,2,2,220.0,4.0,3.0,46.0,4.0,0.0,340.0
6554,2,2,220.0,4.0,3.0,44.0,4.0,0.0,20.0
6555,8,2,540.0,20.0,40.0,40.0,20.0,20.0,400.0
6556,2,2,500.0,14.3,28.6,57.1,0.0,0.0,429.0
6557,2,2,220.0,4.0,3.0,44.0,4.0,0.0,340.0
6558,4,3,353.0,26.0,1.0,60.0,30.0,2.0,6.0
6559,8,2,484.0,16.1,32.3,41.9,6.5,25.8,81.0
6560,4,3,343.0,25.7,0.0,62.9,11.4,2.86,0.0
6561,3,3,269.0,11.5,3.85,50.0,3.8,7.69,481.0
6562,2,3,333.0,11.7,1.67,78.3,10.0,11.7,0.0
6563,2,2,630.0,14.8,48.2,37.0,11.1,14.8,259.0
6564,8,3,667.0,13.3,70.0,10.0,6.7,0.0,0.0
6565,6,2,417.0,0.0,0.0,100.0,16.7,0.0,0.0
6566,2,3,375.0,12.5,6.25,67.5,10.0,0.0,0.0
6566,2,3,400.0,17.5,7.5,67.5,10.0,0.0,0.0
6567,2,3,382.0,14.7,7.35,67.6,6.0,0.0,0.0
6568,5,2,200.0,17.6,9.41,10.6,1.2,0.0,412.0
6569,8,3,323.0,11.0,2.33,76.7,13.3,0.0,0.0
6570,2,3,323.0,11.0,2.33,76.7,13.3,0.0,3.0
6571,2,2,167.0,0.0,11.7,6.67,3.3,3.33,333.0
6572,8,2,464.0,7.14,21.4,60.7,7.1,3.57,393.0
6573,1,2,167.0,3.33,16.7,10.0,6.7,0.0,0.0
6573,4,2,157.0,1.96,13.7,7.84,5.9,0.0,0.0
6573,4,2,160.0,2.0,14.0,8.0,6.0,0.0,0.0
6573,1,2,160.0,6.0,14.0,8.0,6.0,0.0,20.0
6573,1,2,167.0,3.33,15.0,10.0,6.7,0.0,7.0
6573,1,2,150.0,3.33,13.3,6.67,6.7,0.0,0.0
6573,1,2,160.0,2.0,14.0,8.0,6.0,0.0,0.0
6574,4,2,167.0,3.33,15.0,10.0,6.7,0.0,0.0
6575,2,2,250.0,7.14,17.9,14.3,3.6,0.0,375.0
6576,2,1,214.0,7.14,16.1,14.3,3.6,3.57,357.0
6577,2,2,250.0,7.14,17.9,14.3,3.6,3.57,375.0
6577,2,3,179.0,14.3,8.93,14.3,3.6,3.57,161.0
6577,2,2,250.0,7.14,17.9,14.3,3.6,3.57,429.0
6578,8,2,464.0,7.14,21.4,60.7,7.1,3.57,500.0
6579,2,2,161.0,1.79,14.3,8.93,7.1,0.0,393.0
6580,8,2,500.0,10.0,23.3,63.3,10.0,0.0,467.0
6581,8,1,500.0,7.14,25.0,60.7,3.6,0.0,429.0
6582,8,1,464.0,7.14,21.4,60.7,3.6,0.0,411.0
6583,2,2,117.0,3.33,10.0,6.67,3.3,0.0,500.0
6584,2,2,321.0,7.14,25.0,10.7,3.6,3.6,446.0
6585,8,2,500.0,7.14,25.0,67.9,3.6,3.57,482.0
6586,2,1,196.0,4.9,14.7,11.9,3.5,4.9,224.0
6587,2,2,166.0,2.86,5.14,28.6,3.4,5.14,331.0
6588,2,2,62.0,0.0,6.25,6.25,3.1,3.12,500.0
6589,2,2,88.0,1.75,7.02,7.02,3.5,1.75,439.0
6590,2,2,62.0,0.0,4.69,6.25,3.1,0.0,500.0
6591,2,2,155.0,3.45,13.8,3.45,3.4,0.0,466.0
6591,2,2,83.0,0.0,6.67,6.67,3.3,3.33,433.0
6591,2,2,62.0,0.0,4.69,6.25,3.1,3.12,130.0
6591,2,2,100.0,0.0,8.33,6.67,3.3,0.0,400.0
6591,2,2,83.0,0.0,6.67,6.67,3.3,3.33,383.0
6592,2,1,47.0,3.33,1.67,6.67,3.3,3.33,500.0
6592,2,2,83.0,1.67,7.5,6.67,3.3,1.67,317.0
6593,2,2,250.0,5.26,17.1,22.4,6.6,1.3,461.0
6594,3,2,433.0,6.67,10.0,76.7,3.3,0.0,367.0
6595,2,2,167.0,0.0,16.7,6.67,3.3,0.0,267.0
6596,2,2,140.0,1.75,10.5,8.77,3.5,0.0,351.0
6597,2,1,71.0,0.0,3.57,7.14,3.6,3.57,464.0
6598,2,2,129.0,4.08,5.02,16.6,3.4,0.6,458.0
6599,2,1,67.0,0.0,3.33,6.67,3.3,3.33,450.0
6600,2,2,263.0,15.8,7.89,39.5,15.8,2.63,526.0
6601,2,2,429.0,10.7,14.3,71.4,10.7,3.6,536.0
6602,8,2,421.0,10.5,13.2,68.4,10.5,0.0,526.0
6603,1,1,167.0,3.33,15.0,10.0,6.7,0.0,0.0
6604,2,2,378.0,12.5,20.0,40.0,7.5,22.5,62.0
6605,5,2,230.0,23.0,13.3,7.96,5.3,0.88,354.0
6606,8,1,536.0,17.9,42.9,32.1,10.7,7.14,214.0
6607,2,1,643.0,21.4,46.4,32.1,14.3,7.14,411.0
6608,8,2,873.0,36.6,70.4,39.4,5.6,8.45,113.0
6609,8,3,500.0,21.4,21.4,50.0,25.0,0.0,411.0
6610,8,1,446.0,17.9,28.6,32.1,7.1,10.7,89.0
6611,2,2,358.0,5.97,2.99,79.1,6.0,7.46,45.0
6612,5,2,156.0,12.6,11.6,1.82,0.0,1.82,255.0
6613,5,2,133.0,13.3,8.36,1.82,0.0,0.0,373.0
6614,9,2,143.0,17.9,7.14,1.79,0.0,1.79,411.0
6615,2,2,224.0,7.06,11.8,21.2,3.5,9.41,282.0
6616,3,3,356.0,11.1,2.22,73.3,4.4,0.0,0.0
6617,2,2,217.0,11.7,13.3,12.5,2.5,0.83,275.0
6618,2,3,345.0,12.7,4.55,69.1,12.7,9.09,73.0
6619,2,3,345.0,12.7,4.55,69.1,12.7,7.27,82.0
6620,2,3,400.0,86.7,3.33,3.33,3.3,0.0,300.0
6621,2,3,361.0,88.9,5.56,0.0,5.6,0.0,0.0
6622,2,2,367.0,6.67,5.0,73.3,6.7,0.0,0.0
6623,5,2,122.0,6.11,0.76,26.7,6.1,8.4,298.0
6624,5,2,122.0,5.34,0.76,23.7,6.1,6.87,298.0
6625,5,2,188.0,15.2,13.4,0.89,0.0,0.0,357.0
6626,2,2,370.0,59.3,7.41,22.2,11.1,11.1,556.0
6627,5,2,188.0,19.6,11.6,0.0,0.0,0.0,89.0
6628,2,3,375.0,12.5,6.25,67.5,5.0,2.5,0.0
6629,2,2,175.0,4.29,13.6,11.8,3.9,2.5,229.0
6630,2,2,179.0,7.14,7.14,21.4,7.1,3.57,464.0
6631,2,2,214.0,7.14,12.5,21.4,7.1,3.57,464.0
6632,2,2,179.0,7.14,7.14,21.4,7.1,3.57,464.0
6633,2,2,179.0,7.14,7.14,17.9,7.1,3.57,464.0
6634,2,2,179.0,3.57,14.3,10.7,3.6,0.78,411.0
6635,2,2,161.0,3.57,10.7,14.3,3.6,0.0,339.0
6636,2,2,154.0,7.69,7.69,15.4,7.7,0.0,192.0
6637,2,2,133.0,3.33,8.33,10.0,3.3,0.0,267.0
6638,2,2,125.0,3.57,0.0,10.7,3.6,3.57,500.0
6639,2,2,123.0,3.52,10.6,3.52,3.5,0.0,282.0
6640,2,2,82.0,3.57,3.57,7.14,3.6,0.0,161.0
6641,2,2,100.0,10.7,21.4,14.3,3.6,0.0,130.0
6642,2,2,161.0,7.14,10.7,14.3,7.1,2.5,379.0
6643,4,2,31.0,2.5,0.0,7.5,3.8,2.5,300.0
6644,5,2,207.0,13.6,9.29,16.4,0.0,14.3,364.0
6645,5,2,193.0,12.1,10.0,14.3,0.7,11.4,450.0
6646,5,2,207.0,12.9,14.3,7.14,0.0,5.0,379.0
6647,5,2,229.0,14.3,11.4,10.7,0.0,7.14,429.0
6648,5,2,200.0,12.9,10.0,14.3,0.0,10.0,471.0
6649,5,2,236.0,16.4,12.1,13.6,0.0,11.4,400.0
6650,5,2,214.0,15.0,10.7,14.3,0.0,12.1,321.0
6651,2,2,264.0,15.7,14.3,16.4,0.0,15.0,343.0
6652,5,2,170.0,18.8,9.82,0.0,0.0,0.0,94.0
6652,2,2,186.0,16.4,10.0,7.86,0.7,6.43,400.0
6653,8,1,493.0,3.52,28.2,52.8,3.5,3.52,387.0
6654,8,1,493.0,3.52,28.2,56.3,3.5,7.04,387.0
6655,2,2,250.0,13.4,11.6,10.7,3.7,10.7,307.0
6656,2,2,229.0,14.3,11.4,10.7,0.0,7.14,429.0
6657,2,1,100.0,2.73,7.27,8.18,3.6,2.73,95.0
6657,1,1,100.0,2.73,7.27,8.18,3.6,2.73,95.0
6658,4,2,74.0,4.26,1.6,10.6,3.2,3.19,27.0
6659,4,2,35.0,2.35,0.0,4.71,3.5,0.0,24.0
6660,1,2,41.0,3.53,0.0,9.41,3.5,0.0,24.0
6660,4,2,41.0,3.53,0.0,8.24,3.5,0.0,12.0
6660,4,1,53.0,3.53,0.0,9.41,3.5,2.35,18.0
6660,4,2,41.0,3.53,0.0,8.24,3.5,2.35,18.0
6660,1,1,48.0,2.38,0.6,7.14,3.6,2.38,30.0
6661,4,1,63.0,3.15,1.18,8.66,3.1,2.36,91.0
6662,4,2,59.0,0.0,0.0,10.6,3.5,0.0,24.0
6663,2,2,101.0,6.2,0.0,19.4,4.7,0.78,202.0
6664,1,2,35.0,1.18,0.0,8.24,3.5,4.71,76.0
6665,3,2,121.0,5.45,4.24,18.2,3.6,3.52,200.0
6666,1,2,24.0,3.53,0.0,4.71,3.5,3.53,18.0
6667,9,2,89.0,16.1,1.79,3.57,0.0,0.0,446.0
6668,1,2,35.0,1.18,0.0,8.24,3.5,4.71,76.0
6669,1,1,47.0,4.71,1.18,8.24,3.5,2.35,35.0
6669,1,2,49.0,4.23,1.06,8.45,3.5,2.11,39.0
6669,1,2,47.0,4.71,1.18,8.24,3.5,2.35,35.0
6670,1,1,47.0,4.71,1.18,8.24,3.5,2.35,35.0
6671,1,1,29.0,3.53,0.0,3.53,3.5,0.0,59.0
6672,4,2,37.0,3.7,0.0,4.94,3.7,0.0,117.0
6673,2,2,132.0,14.3,0.65,25.0,6.0,0.0,52.0
6674,4,2,106.0,7.06,0.0,20.0,5.9,1.18,29.0
6674,4,3,229.0,18.8,1.04,62.5,27.1,2.08,42.0
6674,4,3,333.0,21.6,0.0,62.8,21.6,7.84,10.0
6674,4,1,118.0,7.06,0.0,23.5,9.4,2.35,94.0
6674,4,2,108.0,7.23,0.0,19.3,6.0,1.2,30.0
6674,2,2,133.0,7.23,0.0,24.1,7.2,1.2,139.0
6674,4,2,120.0,6.02,0.0,24.1,7.2,1.2,96.0
6674,4,2,129.0,7.06,0.0,23.5,8.2,1.18,0.0
6674,4,3,343.0,20.0,0.0,62.9,20.0,8.57,0.0
6674,4,3,229.0,20.0,1.43,62.9,28.6,0.0,14.0
6674,4,1,133.0,7.23,0.0,24.1,6.0,2.41,289.0
6674,2,2,70.0,2.33,0.0,14.7,3.1,0.78,271.0
6674,4,3,229.0,20.0,1.43,62.9,28.6,2.86,14.0
6674,4,2,141.0,7.06,0.0,27.1,7.1,2.35,18.0
6674,4,2,129.0,7.06,0.0,24.7,5.9,0.0,53.0
6674,4,3,327.0,20.4,0.0,63.3,20.4,8.16,10.0
6674,4,3,189.0,21.6,0.0,62.2,40.5,2.7,41.0
6674,4,3,326.0,20.9,0.0,62.8,20.9,9.3,12.0
6674,1,2,106.0,7.06,0.0,20.0,5.9,0.0,29.0
6674,4,2,128.0,7.69,0.0,24.4,5.1,2.56,295.0
6674,4,1,133.0,7.23,0.0,24.1,6.0,2.41,0.0
6674,4,2,133.0,7.23,0.6,25.3,6.0,1.2,6.0
6674,4,2,106.0,5.88,0.0,18.8,5.9,1.18,12.0
6674,4,2,108.0,5.41,0.0,18.9,4.1,0.0,162.0
6674,4,1,133.0,7.23,0.0,24.1,6.0,2.41,72.0
6674,4,1,133.0,7.23,0.0,26.5,6.0,2.41,289.0
6674,4,2,129.0,7.06,0.0,24.7,5.9,1.18,53.0
6674,4,3,343.0,20.0,0.385,62.9,20.0,8.57,43.0
6674,4,3,229.0,37.1,1.43,62.9,25.7,2.86,14.0
6674,4,3,333.0,21.6,0.0,62.8,21.6,0.0,10.0
6674,4,2,133.0,7.23,0.6,25.3,6.0,0.0,6.0
6675,4,2,133.0,7.23,0.0,24.1,6.0,2.41,30.0
6675,4,3,257.0,20.0,0.0,62.9,20.0,8.57,0.0
6675,4,2,120.0,6.02,0.0,24.1,7.2,1.2,96.0
6675,4,3,333.0,21.6,0.98,62.8,21.6,7.84,10.0
6675,4,3,229.0,20.0,1.43,62.9,28.6,2.86,14.0
6675,4,2,129.0,7.06,0.0,24.7,5.9,0.0,53.0
6675,4,1,133.0,7.23,0.0,24.1,6.0,2.41,72.0
6675,4,3,229.0,20.0,1.43,62.9,28.6,0.0,14.0
6675,4,2,108.0,7.23,0.6,20.5,4.8,0.0,6.0
6675,4,3,343.0,20.0,0.0,62.9,20.0,8.57,0.0
6676,4,2,133.0,7.23,0.0,24.1,6.0,2.41,72.0
6677,4,1,118.0,7.06,0.59,20.0,4.7,0.0,6.0
6678,4,3,300.0,18.0,1.3,66.0,14.0,2.0,20.0
6679,4,2,106.0,7.06,0.0,20.0,5.9,1.18,29.0
6679,4,1,141.0,7.06,0.0,27.1,7.1,2.35,18.0
6680,9,2,53.0,10.6,0.88,0.0,0.0,0.0,345.0
6681,9,2,164.0,30.0,2.0,4.0,0.0,0.0,460.0
6682,4,2,28.0,2.0,0.8,6.0,7.0,0.0,0.0
6683,2,2,379.0,10.3,8.62,69.0,3.4,3.4,2000.0
6684,2,2,379.0,10.3,6.9,72.4,3.4,3.45,1900.0
6685,9,2,124.0,24.8,0.88,4.42,0.0,0.0,265.0
6686,3,3,357.0,10.7,0.89,75.0,3.6,0.0,0.0
6687,1,1,12.0,2.35,0.0,5.88,4.7,0.0,76.0
6688,1,1,12.0,2.35,0.0,5.88,4.7,0.0,76.0
6689,7,2,204.0,9.68,6.45,25.3,3.2,2.69,398.0
6690,4,2,80.0,4.6,0.0,13.8,4.6,4.6,0.0
6691,2,2,375.0,25.0,0.0,50.0,25.0,12.5,3060.0
6692,1,2,35.0,1.18,0.0,8.24,3.5,0.0,76.0
6668,1,2,35.0,1.18,0.0,8.24,3.5,0.0,76.0
6693,2,2,429.0,42.9,14.3,28.6,14.3,14.3,786.0
6694,8,2,429.0,42.9,14.3,28.6,14.3,0.0,1860.0
6695,8,2,357.0,10.7,3.57,78.6,3.6,3.57,1570.0
6696,8,2,357.0,10.7,3.57,78.6,3.6,3.57,1570.0
6697,8,2,393.0,10.7,3.57,82.1,3.6,3.57,1250.0
6698,8,2,536.0,7.14,28.6,57.1,10.7,3.57,268.0
6699,8,2,390.0,11.1,2.78,77.9,3.7,1.86,1210.0
6700,8,2,500.0,7.14,25.0,64.3,7.1,7.14,268.0
6701,8,2,393.0,7.14,3.57,78.6,3.6,3.57,321.0
6702,8,2,476.0,11.9,23.8,40.5,4.8,26.2,190.0
6703,2,2,364.0,10.9,2.73,78.2,10.9,23.6,209.0
6704,2,2,382.0,10.9,2.73,80.0,9.1,18.2,245.0
6705,8,3,567.0,20.0,50.0,20.0,13.3,3.33,0.0
6706,8,3,600.0,20.0,53.3,20.0,10.0,3.33,283.0
6707,8,2,500.0,13.3,36.7,40.0,6.7,23.3,83.0
6708,7,2,357.0,14.3,3.57,67.9,3.6,8.93,964.0
6709,8,2,567.0,20.0,50.0,26.7,6.7,6.67,250.0
6710,3,2,400.0,10.0,5.0,80.0,6.7,6.67,417.0
6711,8,2,536.0,7.14,28.6,57.1,7.1,3.6,429.0
6712,8,3,464.0,10.7,25.0,53.6,7.1,10.7,125.0
6713,8,2,429.0,10.7,25.0,53.6,10.7,32.1,125.0
6714,8,2,583.0,15.0,40.0,36.7,5.0,3.33,533.0
6715,8,2,500.0,7.14,28.6,53.6,7.1,3.6,446.0
6715,8,1,524.0,7.14,31.0,54.8,4.8,2.38,452.0
6715,8,1,536.0,7.14,32.1,53.6,7.1,3.57,446.0
6715,8,2,518.0,7.14,32.1,53.6,7.1,3.6,446.0
6716,8,2,500.0,3.57,25.0,60.7,3.6,7.14,500.0
6717,8,2,533.0,16.7,40.0,40.0,6.7,6.7,633.0
6718,8,1,424.0,18.2,12.1,60.6,6.1,9.09,727.0
6719,2,2,97.0,11.5,3.98,3.54,0.0,0.0,434.0
6720,5,2,185.0,25.1,8.81,1.32,0.0,0.44,445.0
6721,5,2,161.0,23.2,7.14,1.79,0.0,0.0,348.0
6722,7,2,224.0,12.0,9.6,21.6,1.6,0.8,496.0
6723,2,2,137.0,6.87,0.76,29.8,6.1,11.4,351.0
6724,2,2,137.0,6.87,0.76,29.8,6.1,11.4,351.0
6725,2,2,145.0,6.11,1.53,27.5,6.1,9.92,344.0
6726,2,2,137.0,6.11,0.76,27.5,6.1,10.7,344.0
6727,2,2,145.0,6.11,1.53,27.5,6.1,9.92,344.0
6728,2,2,132.0,10.9,6.75,6.11,0.3,1.29,489.0
6729,4,2,379.0,10.3,5.17,72.4,3.4,3.4,2070.0
6730,5,2,167.0,20.2,8.77,0.0,0.0,0.0,228.0
6731,2,2,212.0,6.06,4.55,36.4,6.1,1.01,106.0
6732,2,2,235.0,10.1,10.1,28.0,0.0,3.36,403.0
6733,7,1,76.0,10.6,8.59,14.1,1.0,2.02,444.0
6734,8,2,618.0,17.9,50.0,21.4,7.1,3.57,11.0
6735,8,2,357.0,42.9,14.3,28.6,14.3,0.0,2290.0
6736,2,2,450.0,15.0,25.0,40.0,5.0,30.0,275.0
6737,5,2,176.0,16.9,12.0,0.0,0.0,0.0,317.0
6738,2,2,217.0,11.1,13.1,10.6,1.0,1.01,470.0
6739,5,2,204.0,20.4,9.15,7.04,0.0,1.41,387.0
6740,5,2,250.0,10.6,9.09,31.1,1.5,1.5,500.0
6741,7,2,421.0,10.5,15.8,68.4,5.3,5.26,2000.0
6742,5,2,232.0,11.8,7.98,30.0,2.7,5.32,437.0
6743,7,2,211.0,12.4,10.3,16.2,0.5,0.54,449.0
6744,7,2,280.0,11.2,13.6,28.0,0.0,1.6,480.0
6745,2,2,168.0,11.5,7.08,15.9,0.9,2.65,319.0
6746,2,2,429.0,42.9,14.3,28.6,14.3,14.3,786.0
6747,4,2,500.0,25.0,25.0,25.0,25.0,2.5,1500.0
6748,8,2,567.0,20.0,50.0,23.3,10.0,3.33,633.0
6749,2,2,429.0,42.9,14.3,28.6,14.3,0.0,2290.0
6749,2,2,429.0,42.9,14.3,28.6,14.3,14.3,2290.0
6750,2,2,471.0,28.6,28.6,28.6,14.3,14.3,1770.0
6751,2,2,205.0,10.2,5.11,29.6,1.1,1.1,500.0
6752,2,2,168.0,15.8,10.9,0.99,3.7,0.99,307.0
6753,5,2,240.0,11.4,7.98,29.7,2.7,5.32,433.0
6754,2,2,149.0,18.9,6.76,2.7,3.7,1.35,473.0
6755,8,2,571.0,21.4,50.0,17.9,7.1,0.0,482.0
6756,5,2,135.0,18.8,6.47,0.0,0.0,0.0,241.0
6757,5,2,176.0,18.5,9.24,0.84,0.0,0.8,479.0
6758,5,2,183.0,17.6,12.0,1.41,0.2,0.0,317.0
6759,9,2,129.0,20.0,4.12,2.35,0.0,0.0,200.0
6760,2,2,165.0,16.5,9.41,2.35,0.0,0.0,459.0
6761,2,2,170.0,19.2,9.57,4.26,0.0,0.0,447.0
6761,9,2,129.0,11.8,7.06,3.53,0.0,1.18,329.0
6762,2,2,165.0,18.8,8.24,1.18,0.0,0.0,400.0
6763,2,2,157.0,18.6,8.57,0.0,0.0,0.0,314.0
6764,5,2,182.0,22.2,9.6,2.53,0.0,0.51,354.0
6765,5,2,197.0,22.7,11.1,2.02,0.0,0.0,308.0
6766,2,2,164.0,11.1,10.9,5.01,1.1,1.39,454.0
6767,2,2,357.0,14.3,7.14,57.1,14.3,0.0,1210.0
6768,5,2,186.0,18.6,11.4,0.71,0.0,0.0,336.0
6769,5,2,179.0,21.8,9.83,0.0,0.0,0.0,218.0
6770,5,2,170.0,20.5,9.82,0.0,0.0,0.0,161.0
6771,5,2,204.0,26.6,9.73,0.0,0.0,0.0,150.0
6772,2,2,199.0,19.2,12.6,1.99,0.0,1.32,397.0
6773,2,3,400.0,20.0,0.0,70.0,10.0,0.0,0.0
6774,2,3,488.0,16.3,30.2,41.9,34.9,0.0,12.0
6775,3,2,370.0,14.8,5.56,70.4,3.7,7.41,1330.0
6776,3,3,500.0,16.7,30.0,43.3,33.3,0.0,321.0
6777,3,3,533.0,20.0,40.0,26.7,26.7,0.0,0.0
6778,2,1,200.0,4.0,5.0,40.0,4.0,0.0,380.0
6779,2,2,262.0,9.23,1.54,53.8,6.2,4.6,477.0
6780,2,2,262.0,9.23,1.54,53.8,6.2,4.6,477.0
6781,2,2,248.0,9.73,1.33,53.1,7.1,4.4,460.0
6782,2,2,257.0,9.73,1.33,53.1,7.1,4.4,460.0
6783,2,2,262.0,7.69,0.77,53.8,3.1,6.2,462.0
6784,8,2,429.0,10.7,16.1,64.3,3.6,3.57,929.0
6785,2,3,259.0,10.6,1.18,52.9,3.5,7.06,318.0
6786,2,2,321.0,10.7,0.0,64.3,3.6,7.1,643.0
6787,2,3,259.0,10.6,1.18,50.6,7.1,3.5,471.0
6788,2,3,239.0,10.9,2.17,50.0,10.9,6.52,391.0
6789,2,3,216.0,11.4,6.82,30.7,3.4,3.41,477.0
6790,7,3,205.0,11.4,5.11,30.7,3.4,4.55,386.0
6791,2,2,298.0,12.3,1.75,64.9,8.8,5.3,561.0
6792,2,2,281.0,8.77,1.75,57.9,7.0,5.3,456.0
6793,2,2,259.0,9.41,1.18,55.3,7.1,4.7,365.0
6794,2,2,259.0,9.41,1.18,51.8,5.9,3.5,471.0
6795,2,1,281.0,10.5,1.75,54.4,1.8,3.51,491.0
6796,2,3,247.0,10.1,0.63,53.2,3.8,1.27,335.0
6796,2,2,279.0,10.6,2.4,51.9,1.9,2.88,385.0
6797,2,2,294.0,9.8,0.98,60.8,3.9,11.8,431.0
6798,2,2,246.0,8.77,0.88,50.9,3.5,7.02,342.0
6799,8,2,393.0,14.3,0.0,75.0,3.6,7.14,786.0
6800,8,2,393.0,14.3,0.0,75.0,3.6,10.7,786.0
6798,2,2,247.0,8.24,1.18,55.3,3.5,9.41,400.0
6801,2,2,284.0,8.42,1.58,60.0,3.2,9.5,463.0
6798,2,2,318.0,10.6,1.18,63.5,2.4,5.88,435.0
6802,2,2,259.0,8.64,1.23,54.3,3.7,7.41,469.0
6803,2,2,239.0,7.96,1.33,50.4,3.5,2.7,416.0
6804,2,2,241.0,7.59,1.27,46.8,3.8,3.8,456.0
6805,2,2,281.0,10.5,0.88,61.4,3.5,5.3,579.0
6806,2,2,277.0,10.1,3.78,52.1,2.5,4.2,387.0
6807,2,3,274.0,10.5,0.53,56.8,3.2,10.5,284.0
6808,2,3,263.0,10.5,1.05,53.7,4.2,2.11,432.0
6809,7,2,246.0,7.25,4.35,44.9,4.3,8.7,232.0
6810,2,3,263.0,10.5,1.75,54.4,5.3,3.5,386.0
6811,2,3,263.0,10.5,1.75,54.4,5.3,3.5,386.0
6812,2,2,274.0,8.85,1.33,57.5,5.3,0.0,327.0
6813,2,3,263.0,10.5,1.75,50.9,5.3,7.0,333.0
6814,2,3,263.0,10.5,1.75,54.4,5.3,7.0,333.0
6815,2,2,274.0,8.85,1.33,59.3,4.4,0.0,336.0
6816,2,3,263.0,10.5,1.75,54.4,5.3,3.5,351.0
6817,2,3,263.0,10.5,1.75,54.4,5.3,3.5,351.0
6818,2,2,247.0,8.24,1.18,48.2,4.7,1.2,471.0
6819,2,3,263.0,10.5,0.88,54.4,7.0,3.5,386.0
6820,2,2,241.0,8.86,1.27,49.4,3.8,1.3,468.0
6821,2,3,263.0,10.5,0.88,54.4,7.0,3.5,386.0
6822,2,3,242.0,11.6,1.58,51.6,7.4,6.32,347.0
6823,2,3,247.0,10.6,1.76,49.4,9.4,4.71,471.0
6824,2,2,284.0,7.37,2.63,59.0,3.2,10.5,474.0
6825,2,2,273.0,4.55,3.41,52.3,6.8,4.5,409.0
6825,2,2,433.0,13.3,0.0,90.0,3.3,0.0,1000.0
6826,2,3,357.0,10.7,12.5,53.6,3.6,7.1,357.0
6826,2,2,429.0,14.3,8.93,71.4,3.6,3.57,929.0
6826,2,2,500.0,14.3,21.4,60.7,7.1,3.57,750.0
6826,2,2,464.0,14.3,14.3,67.9,3.6,3.57,786.0
6826,2,2,429.0,14.3,8.93,71.4,7.1,7.14,964.0
6826,2,2,357.0,10.7,7.14,60.7,3.6,0.0,821.0
6826,2,2,429.0,10.7,10.7,71.4,3.6,21.4,500.0
6827,2,2,464.0,14.3,14.3,67.9,3.6,3.57,786.0
6828,8,2,467.0,13.3,13.3,66.7,6.7,20.0,500.0
6829,2,2,89.0,17.0,1.79,2.68,0.0,0.0,214.0
6830,7,2,238.0,10.0,8.12,34.4,3.8,1.88,462.0
6831,2,2,92.0,5.38,1.54,15.4,3.8,0.0,308.0
6832,2,2,92.0,5.38,1.54,15.4,3.8,0.0,308.0
6833,7,3,199.0,10.9,8.33,20.5,4.5,0.0,353.0
6834,3,2,120.0,8.71,2.07,15.8,3.3,0.8,174.0
6835,3,2,120.0,8.71,2.07,15.8,3.3,0.8,174.0
6836,3,1,71.0,3.53,2.35,9.41,3.5,0.0,306.0
6837,8,2,536.0,25.0,42.9,21.4,7.1,3.57,393.0
6837,8,2,529.0,24.6,42.4,21.2,7.1,3.54,389.0
6838,5,3,195.0,10.6,7.96,22.1,3.5,0.88,398.0
6839,9,2,236.0,16.4,18.2,3.64,0.0,0.0,455.0
6840,4,2,145.0,20.0,5.45,5.45,0.0,0.0,273.0
